platform,actor_handle,created_at,text
synthetic,actor_2,2025-01-08,gop senate winner tommy tuberville blitzed sport defense trump tantrum former auburn university football team coach alabama senator elect received swift fact check declaring election result control
synthetic,actor_2,2025-01-08,democrat say nice republican nasty poor people
synthetic,actor_2,2025-01-08,federal reserve give donald trump first interest rate hike trump attacked federal reserve board chair janet yellen campaign trail
synthetic,actor_2,2025-01-08,defense christian every reason concerned fate christian community arab world stake not survival important minority future region violent extremist group like isi kin pose existential challenge not christian arab muslim
synthetic,actor_2,2025-01-08,could president bill clinton changed history north korea
synthetic,actor_2,2025-01-08,new court filing challenge legality death penalty long shot breyer dissent inviting people challenge death penalty accepted invitation
synthetic,actor_3,2025-01-08,communication one thing writing specialized audience understands terminology include legend explain term end article written expressly target audience believe safely assume passed point diminishing return
synthetic,actor_3,2025-01-08,top trump economic adviser larry kudlow see no recession sight head national economic council say economy pretty good shape despite growing fear coming downturn
synthetic,actor_3,2025-01-08,cpac special exhibit sobbing jan rioter jail instead dancing stand around watch guy cry said one journalist describing bizarre scene
synthetic,actor_3,2025-01-08,hillary clinton symbolism specific clinton strategy winning progressive base energizing electorate people recognize video young poor minority single woman actually get excited turn vote not mid term election clinton win devil detail clinton not sustain sort aspirational politics month november without getting specific many way interesting political contest come not battle nomination even likely campaign clinton republican rival no contest watch fight campaign clinton need wage one acceptable wall street sponsor
synthetic,actor_3,2025-01-08,former cbo director express strong objection gop attack agency call republican name letter target obvious
synthetic,actor_3,2025-01-08,trump left nearly applicant central american refugee program stranded current administration criticized people coming border seek asylum shut another way could find safety u
synthetic,actor_3,2025-01-08,paul krugman cyprus bailout push european stage run bank lawmaker reject deal could send cyprus bankruptcy perhaps push euro according reuters
synthetic,actor_3,2025-01-08,u stop taking idiotic action know provoke terrorism aborted terrorist attack manhattan make wonder united state go way inflame crazy
synthetic,actor_3,2025-01-08,remaking vacant lot cut crime explosion vacant property especially rust belt city spurring cleanup effort martha moore many city
synthetic,actor_3,2025-01-08,john boehner think ted cruz lucifer miserable son bitch tell u really feel mr speaker
synthetic,actor_3,2025-01-08,huffpollster trump supporter say back disagreement republican house speaker paul ryan get less goodwill gop base
synthetic,actor_3,2025-01-08,lbj launch medicare treat grandma way year ago sunday july
synthetic,actor_3,2025-01-08,flint fallout prompt philadelphia extra test lead water new round testing appears response activist pressure
